"ID"	"MaxEcotype"	"AssignmentP"	"AssignmentQ"	"AssignedToEcotypeStates"	"Ecotype"
"150"	"TCGA.99.7458.01A.11R.2039.07"	"CE10"	0.0281133465692431	0.0437465867521815	TRUE	"CE10"
"165"	"TCGA.44.5645.01A.01R.1628.07"	"CE10"	0.00512835594103179	0.0124474658762907	TRUE	"CE10"
"193"	"TCGA.05.4410.01A.21R.1858.07"	"CE10"	0.000717220654709108	0.00267619647279518	TRUE	"CE10"
"194"	"TCGA.55.6970.01A.11R.1949.07"	"CE10"	0.0274969024872709	0.0432341234076586	TRUE	"CE10"
"196"	"TCGA.21.1076.01A.01R.0692.07"	"CE10"	0.0121799501299863	0.0228946431014779	TRUE	"CE10"
"199"	"TCGA.55.7725.01A.11R.2170.07"	"CE10"	0.0149032108971917	0.0268043361460282	TRUE	"CE10"
"213"	"TCGA.55.6971.01A.11R.1949.07"	"CE10"	4.24950822668502e-05	0.000708251371114169	TRUE	"CE10"
"220"	"TCGA.55.8092.01A.11R.2241.07"	"CE10"	0.0187013786756985	0.0318050657749975	TRUE	"CE10"
"230"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"CE10"	0.000200226766841256	0.00131146594463192	TRUE	"CE10"
"238"	"TCGA.66.2767.01A.01R.0851.07"	"CE10"	0.00525800231101365	0.0126394286322443	TRUE	"CE10"
"245"	"TCGA.49.AARO.01A.12R.A41B.07"	"CE10"	0.0159678906503202	0.0283118628551777	TRUE	"CE10"
